"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-1-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-1-25 - Copy 2",Feed,not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-1-25,1.92,"7-day click or 1-day view",5.88957055,326,1.07590759,303,0.09202454,30,,"Landing page views",26,0.07384615,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,T-Flyer,Feed,not_delivering,ad,Targeted,1.9,"7-day click or 1-day view",3.47349177,547,1.2021978,455,0.07678245,42,,"Landing page views",31,0.06129032,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support2",Targeted,T-Flyer,Feed,not_delivering,ad,Targeted,1.89,"7-day click or 1-day view",5.06702413,373,1.32269504,282,0.06434316,24,,"Landing page views",22,0.08590909,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-2-25,W_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Instagram Reels",not_delivering,ad,W_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,1.89,"7-day click, 1-day view, or 1-day engaged-view",9.40298507,201,1.12290503,179,0.05970149,12,,"Website leads",,,9,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,"Instagram Reels",not_delivering,ad,Interest,1.88,"7-day click or 1-day view",4.01709402,468,1.1641791,402,0.03632479,17,,"Landing page views",13,0.14461538,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"I-Video-Jew Muslim","Instagram Stories",not_delivering,ad,Targeted,1.87006979,"7-day click or 1-day view",4.6868917,399,1.13352273,352,0.07769424,31,,"Landing page views",25,0.07480279,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - AsaMosa","Instagram Stories",not_delivering,ad,Targeted,1.87,"7-day click or 1-day view",6.40410959,292,1.40384615,208,0.10616438,31,,"Landing page views",25,0.0748,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,Feed,not_delivering,ad,Targeted,1.85,"7-day click or 1-day view",3.30357143,560,1.33016627,421,0.08392857,47,,"Landing page views",42,0.04404762,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,Feed,not_delivering,ad,Targeted,1.84,"7-day click or 1-day view",0.50286964,3659,1.38179758,2648,0.03990161,146,,"Landing page views",134,0.01373134,15,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - MotherZan","Facebook Reels",not_delivering,ad,Targeted,1.82,"7-day click or 1-day view",3.94793926,461,1.48231511,311,0.07158351,33,,"Landing page views",19,0.09578947,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25,Feed,not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,1.81,"7-day click, 1-day view, or 1-day engaged-view",9.52631579,190,1.14457831,166,0.01052632,2,,"Website leads",,,3,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - KhanumRusi","Facebook Reels",inactive,ad,Targeted,1.81,"7-day click or 1-day view",2.64619883,684,1.52678571,448,0.05409357,37,,"Landing page views",20,0.0905,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025- Black - Support",Interest-Black,Black-Flyer,Feed,not_delivering,ad,Interest-Black,1.79280784,"7-day click or 1-day view",4.0378555,444,1.21311475,366,0.05630631,25,,"Landing page views",23,0.07794817,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-Video -","Ads on Reels",not_delivering,ad,Targeted,1.79,"7-day click or 1-day view",1.78821179,1001,2.17608696,460,0.01598402,16,,"Landing page views",12,0.14916667,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - KhanumRusi","Instagram Stories",not_delivering,ad,Targeted,1.78103794,"7-day click or 1-day view",5.46330658,326,1.21641791,268,0.06748466,22,,"Landing page views",23,0.07743643,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-Video-Indian Columbian","Facebook Reels",not_delivering,ad,Interest,1.74003487,"7-day click or 1-day view",0.55592168,3130,1.25400641,2496,0.0543131,170,,"Landing page views",129,0.01348864,3,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,Black-Promovideo,"Facebook Reels",not_delivering,ad,Targeted,1.74,"7-day click or 1-day view",5.55910543,313,1.1299639,277,0.05750799,18,,"Landing page views",16,0.10875,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews",T-Flyer,"Instagram Stories",not_delivering,ad,"Targeted - Pageviews",1.72,"7-day click or 1-day view",4.16464891,413,1.55849057,265,0.03874092,16,,"Landing page views",13,0.13230769,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - French Persian",Feed,not_delivering,ad,Interest,1.72,"7-day click or 1-day view",7.13692946,241,1.02118644,236,0.1120332,27,,"Landing page views",24,0.07166667,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Instagram Reels",not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,1.71,"7-day click, 1-day view, or 1-day engaged-view",9,190,1.17283951,162,0.03157895,6,,"Website leads",,,1,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - AsaMosa","Facebook Notifications",not_delivering,ad,Interest,1.68013817,"7-day click or 1-day view",7.77841745,216,1.125,192,0.03240741,7,,"Landing page views",8,0.21001727,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,I-Flyer,"Instagram Reels",not_delivering,ad,Interest,1.68,"7-day click or 1-day view",0.6567631,2558,1.08481764,2358,0.04652072,119,,"Landing page views",111,0.01513514,2,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,1.66,"7-day click, 1-day view, or 1-day engaged-view",11.36986301,146,1.18699187,123,0.04794521,7,,"Website leads",,,2,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,I-Flyer,"Instagram Reels",not_delivering,ad,Interest,1.65,"7-day click or 1-day view",3.64238411,453,1.08894231,416,0.09050773,41,,"Landing page views",35,0.04714286,,2025-04-01,2025-09-17
US-Portland-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,Marketplace,not_delivering,ad,Targeted,1.61044845,"7-day click or 1-day view",5.24576043,307,1.535,200,0.03583062,11,,"Landing page views",5,0.32208969,1,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,"Instagram Reels",not_delivering,ad,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,1.61,"7-day click or 1-day view",5.64912281,285,1.1003861,259,0.03157895,9,,"Landing page views",5,0.322,3,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - AsaMosa",Marketplace,not_delivering,ad,Interest,1.60013159,"7-day click or 1-day view",3.84647017,416,1.20930233,344,0.01201923,5,,"Landing page views",5,0.32002632,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-2-25,W_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-2-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Instagram Reels",not_delivering,ad,W_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-2-25,1.57,"7-day click, 1-day view, or 1-day engaged-view",8.72222222,180,1.11111111,162,0.02222222,4,,"Website leads",,,1,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,I-Flyer,"Facebook Stories",not_delivering,ad,Interest,1.55,"7-day click or 1-day view",5.04885993,307,1.30084746,236,0.00977199,3,,"Landing page views",3,0.51666667,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Shady Friends",Marketplace,not_delivering,ad,Interest,1.54034452,"7-day click or 1-day view",4.49080035,343,1.38306452,248,0.10495627,36,,"Landing page views",31,0.04968853,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,Flyer_EN_PORT_SEP6_7PM_PissGuy_7-3-25,"Facebook Reels",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,1.54,"7-day click, 1-day view, or 1-day engaged-view",8.85057471,174,1.15231788,151,0.05172414,9,,"Website leads",1,1.54,9,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Interest - 2nd - Support",Interest,I-Flyer,"Instagram Stories",not_delivering,ad,Interest,1.53,"7-day click or 1-day view",4.76635514,321,1.1184669,287,0.07165109,23,,"Landing page views",23,0.06652174,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - Testosterone","Facebook Reels",not_delivering,ad,Targeted,1.5299429,"7-day click or 1-day view",3.67774735,416,1.23809524,336,0.06490385,27,,"Landing page views",15,0.10199619,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support2",Targeted,"T-CRS - French Persian","Instagram Stories",not_delivering,ad,Targeted,1.5,"7-day click or 1-day view",3.01810865,497,1.04411765,476,0.04627767,23,,"Landing page views",22,0.06818182,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,"Instagram Stories",not_delivering,ad,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,1.49,"7-day click or 1-day view",7.1291866,209,1.06632653,196,0.0430622,9,,"Landing page views",6,0.24833333,2,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support2",Targeted,T-Flyer,"Facebook Reels",not_delivering,ad,Targeted,1.48,"7-day click or 1-day view",4.56790123,324,1.28063241,253,0.07098765,23,,"Landing page views",21,0.07047619,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support",Targeted,"T-CRS - Sergeant","Facebook Reels",not_delivering,ad,Targeted,1.47,"7-day click or 1-day view",1.83063512,803,1.43392857,560,0.04732254,38,,"Landing page views",28,0.0525,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-Video-Blind Liar","Instagram Stories",not_delivering,ad,Target-Pageview,1.47,"7-day click or 1-day view",8.85542169,166,1.0310559,161,0.03012048,5,,"Landing page views",1,1.47,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Target - 2nd - Support2",Targeted,T-Flyer,"Facebook Reels",not_delivering,ad,Targeted,1.47,"7-day click or 1-day view",3.41067285,431,1.37261146,314,0.05568445,24,,"Landing page views",21,0.07,,2025-04-01,2025-09-17
"SE-Gothenburg-EN-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,"Instagram Stories",not_delivering,ad,Interest,1.45,"7-day click or 1-day view",4.39393939,330,1.19565217,276,0.05757576,19,,"Landing page views",14,0.10357143,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - Dry Market","Facebook Reels",inactive,ad,Interest,1.45,"7-day click or 1-day view",3.9083558,371,1.18910256,312,0.1212938,45,,"Landing page views",17,0.08529412,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support",Interest,I-Flyer,Feed,not_delivering,ad,Interest,1.43,"7-day click or 1-day view",4.89726027,292,1.1496063,254,0.08219178,24,,"Landing page views",23,0.06217391,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target,"T-Video-Blind Liar","Facebook Reels",not_delivering,ad,Target,1.43,"7-day click or 1-day view",4.1091954,348,1.32824427,262,0.00862069,3,,"Landing page views",2,0.715,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-3-25,Feed,not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,1.43,"7-day click, 1-day view, or 1-day engaged-view",14.89583333,96,1.09090909,88,0.08333333,8,,"Website leads",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List","T-Promo Video",Feed,not_delivering,ad,"Targeted - List",1.43,"7-day click or 1-day view",1.83333333,780,1.12230216,695,0.08589744,67,,"Landing page views",54,0.02648148,2,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,I-Video,"Instagram Reels",not_delivering,ad,Interest,1.42,"7-day click or 1-day view",4.96503497,286,1.09578544,261,0.07342657,21,,"Landing page views",18,0.07888889,1,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Maloosak",Marketplace,not_delivering,ad,Targeted,1.41530984,"7-day click or 1-day view",4.47882861,316,1.5721393,201,0.04113924,13,,"Landing page views",11,0.12866453,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support2",Interest,I-Flyer,"Facebook Reels",not_delivering,ad,Interest,1.41,"7-day click or 1-day view",3.19004525,442,1.22099448,362,0.04977376,22,,"Landing page views",23,0.06130435,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support3",Interest,Black-Promovideo,"Instagram Reels",not_delivering,ad,Interest,1.4,"7-day click or 1-day view",5.01792115,279,1.03717472,269,0.09318996,26,,"Landing page views",23,0.06086957,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- IG",Interest-IG,"I-CRS - Italian Wife","Instagram Stories",not_delivering,ad,Interest-IG,1.38,"7-day click or 1-day view",4.48051948,308,1.16226415,265,0.04220779,13,,"Landing page views",9,0.15333333,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- IG",Interest-IG,"I-Video-Blind Liar",Explore,not_delivering,ad,Interest-IG,1.36,"7-day click or 1-day view",5.69037657,239,1.42261905,168,0.06276151,15,,"Landing page views",11,0.12363636,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,T-Flyer,"Instagram Reels",not_delivering,ad,Targeted,1.36,"7-day click or 1-day view",4.41558442,308,1.08070175,285,0.08116883,25,,"Landing page views",23,0.05913043,3,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Facebook Reels",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,1.36,"7-day click, 1-day view, or 1-day engaged-view",10.625,128,1.11304348,115,0.03125,4,,"Website leads",,,2,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,Feed,not_delivering,ad,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,1.35,"7-day click or 1-day view",5.76923077,234,1.08837209,215,0.01709402,4,,"Landing page views",4,0.3375,4,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-1-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-1-25 - Copy 2",Feed,not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-1-25,1.35,"7-day click or 1-day view",5.86956522,230,1.03603604,222,0.06521739,15,,"Landing page views",16,0.084375,2,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Interest - 2nd - Support",Interest,I-Flyer,Feed,not_delivering,ad,Interest,1.34,"7-day click or 1-day view",3.86167147,347,1.09810127,316,0.0518732,18,,"Landing page views",19,0.07052632,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - Testosterone","Facebook Notifications",not_delivering,ad,Interest,1.33006334,"7-day click or 1-day view",7.11263819,187,1.375,136,0.03208556,6,,"Landing page views",5,0.26601267,,2025-04-01,2025-09-17
FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-10-25 - Copy","Facebook Reels",not_delivering,ad,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,1.33,"7-day click or 1-day view",5.65957447,235,1.1352657,207,0.07234043,17,,"Landing page views",15,0.08866667,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Target - 2nd - Support",Targeted,T-Flyer,"Instagram Reels",not_delivering,ad,Targeted,1.33,"7-day click or 1-day view",4.29032258,310,1.02310231,303,0.06774194,21,,"Landing page views",17,0.07823529,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-Video -","Instagram Reels",not_delivering,ad,Targeted,1.3,"7-day click or 1-day view",5.48523207,237,1.11792453,212,0.092827,22,,"Landing page views",15,0.08666667,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-Video-Indian Columbian",Explore,not_delivering,ad,Targeted,1.29005559,"7-day click or 1-day view",0.52569502,2454,1.12775735,2176,0.0590872,145,,"Landing page views",78,0.01653917,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti","Instagram Stories",not_delivering,ad,Targeted,1.28183229,"7-day click or 1-day view",4.52944272,283,1.12301587,252,0.06360424,18,,"Landing page views",12,0.10681936,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,"Facebook Reels",not_delivering,ad,Interest,1.28,"7-day click or 1-day view",1.7877095,716,1.56673961,457,0.01117318,8,,"Landing page views",7,0.18285714,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25,Feed,not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,1.27,"7-day click, 1-day view, or 1-day engaged-view",10.07936508,126,1.125,112,0.06349206,8,,"Website leads",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support",Interest,"I-CRS - Sergeant","Facebook Reels",not_delivering,ad,Interest,1.25,"7-day click or 1-day view",2.51509054,497,1.17216981,424,0.01810865,9,,"Landing page views",4,0.3125,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews",T-Flyer,"Facebook Reels",not_delivering,ad,"Targeted - Pageviews",1.25,"7-day click or 1-day view",2.21238938,565,1.32318501,427,0.0460177,26,,"Landing page views",24,0.05208333,1,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Big",Feed,not_delivering,ad,Interest,1.24,"7-day click or 1-day view",0.79283887,1564,1.10921986,1410,0.06265985,98,,"Landing page views",83,0.01493976,2,2025-04-01,2025-09-17
"BHZ-Ggsh-FA-Traffic-May2025-Target - Clicks - Support",Targeted,T-Flyer,"Instagram Reels",not_delivering,ad,Targeted,1.24,"7-day click or 1-day view",7.29411765,170,1.02409639,166,0.07058824,12,,"Link clicks",12,0.10333333,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-Video-Piss Guy",Explore,not_delivering,ad,Interest,1.23023442,"7-day click or 1-day view",4.17028617,295,1.1259542,262,0.09830508,29,,"Landing page views",19,0.06474918,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support2",Targeted,"T-CRS - Nor Names","Facebook Reels",not_delivering,ad,Targeted,1.22569594,"7-day click or 1-day view",2.85045568,430,1.32307692,325,0.02325581,10,,"Landing page views",6,0.20428266,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-Video-Blind Liar","Instagram Reels",not_delivering,ad,Target-Pageview,1.22,"7-day click or 1-day view",7.34939759,166,1.05063291,158,0.03614458,6,,"Landing page views",3,0.40666667,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Promo Video","Facebook Reels",not_delivering,ad,Targeted,1.2,"7-day click or 1-day view",2.09424084,573,1.26769912,452,0.06282723,36,,"Landing page views",27,0.04444444,10,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,1.2,"7-day click, 1-day view, or 1-day engaged-view",11.00917431,109,1.25287356,87,0.00917431,1,,"Website leads",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,1.19,"7-day click, 1-day view, or 1-day engaged-view",9.296875,128,1.11304348,115,0.0078125,1,,"Website leads",,,1,2025-04-01,2025-09-17
