"Campaign name","Time of day (viewer's time zone)","Ad Set Name","Ad name","Campaign ID","Ad set ID","Ad ID","Delivery status","Delivery level","Ad Set Name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)",Frequency,"Link clicks","CPC (cost per link click)","CTR (Link)","Clicks (all)","CPM (cost per 1,000 impressions)","CTR (link click-through rate)","Adds to cart","Cost per add to cart","Adds to cart conversion value","Reporting starts","Reporting ends"
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"08:00:00 - 08:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",,288,311,,-,-,-,3.87,1.07986111,7,0.55285714,0.02250804,20,12.4437299,2.25080386,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"14:00:00 - 14:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",1,235,244,3.86,-,-,-,3.86,1.03829787,5,0.772,0.0204918,11,15.81967213,2.04918033,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"08:00:00 - 08:59:59","Asian - Language",Flyer,120231403034620429,120231403034610429,120231403034740429,not_delivering,ad,"Asian - Language","7-day click or 1-day view","Meta Leads",,180,212,,-,-,-,3.85,1.17777778,3,1.28333333,0.01415094,4,18.16037736,1.41509434,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"08:00:00 - 08:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",1,233,241,3.84,-,-,-,3.84,1.03433476,6,0.64,0.02489627,7,15.93360996,2.48962656,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"20:00:00 - 20:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",4,308,336,0.9575,-,-,-,3.83,1.09090909,15,0.25533333,0.04464286,32,11.39880952,4.46428571,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"15:00:00 - 15:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",5,316,323,0.766,-,-,-,3.83,1.0221519,8,0.47875,0.0247678,27,11.85758514,2.47678019,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"07:00:00 - 07:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",1,276,288,3.82,-,-,-,3.82,1.04347826,11,0.34727273,0.03819444,18,13.26388889,3.81944444,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"17:00:00 - 17:59:59",White-Language,Flyer,120231404065100429,120231404065250429,120231404065150429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",2,241,249,1.91,-,-,-,3.82,1.03319502,6,0.63666667,0.02409639,9,15.34136546,2.40963855,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"11:00:00 - 11:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",1,233,238,3.81,-,-,-,3.81,1.02145923,3,1.27,0.01260504,6,16.00840336,1.2605042,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"21:00:00 - 21:59:59",Asian,"Flyer - Copy",120231403034620429,120231403034760429,120231404029440429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",3,352,364,1.24,-,-,-,3.72,1.03409091,12,0.31,0.03296703,26,10.21978022,3.2967033,,,,2025-05-01,2025-09-20
