"Reporting starts","Reporting ends","Campaign name","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-06-13,2025-06-13,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-12,2025-06-12,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-12,2025-06-12,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-11,2025-06-11,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-11,2025-06-11,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-10,2025-06-10,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-10,2025-06-10,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-09,2025-06-09,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-09,2025-06-09,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-08,2025-06-08,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-08,2025-06-08,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,FB_US_WASH_WDC_0927_6PM_S1_C25_MW_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,IG_US_WASH_WDC_0927_6PM_S1_C25_W_LPViews_EN_Feed_7-7-25,inactive,20,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,IG_US_WASH_WDC_0927_6PM_S1_C25_M_LPViews_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-07,2025-06-07,IG_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,IG_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-7-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,FB_US_WASH_WDC_0927_6PM_S1_C25_W_AddToCart_EN_Feed_7-4-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-07,2025-06-07,FB_US_WASH_WDC_0927_6PM_S1_C25_M_AddToCart_EN_Feed_7-3-25,inactive,10,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-06,2025-06-06,"IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_F3_EN_Feed_9-18-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,"FB_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25 -4th",active,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,IG_US_Wash_WDC_0928_4PM_S4_C25_M/W_CONV_AddtoCart_EN_Feed_8-31-25-4th,not_delivering,"Using ad set budget",0,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,IG_US_WASH_WDC_0927_9PM_3S_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_8-15-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,FB_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,IG_US_WASH_WDC_0927_9PM_S3_C25_M/W_CONV_AddtoCart_EN_Feed_7-29-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,Ongoing
2025-06-06,2025-06-06,IG_US_WASH_WDC_0928_7PM_S2_C25_W_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
2025-06-06,2025-06-06,FB_US_WASH_WDC_0928_7PM_S2_C25_MW_LPViews_EN_Feed_7-9-25,inactive,40,Daily,0,-,0,0,0,0,,,,,,2025-07-31
