"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
US-Columbus-SignUp-EN-OCT2025-Target,Targeted,T-Flyer,"Facebook Stories",not_delivering,ad,Targeted,8.54214843,"7-day click or 1-day view",8.01327245,1066,1.3459596,792,0.03752345,40,,"Landing page views",30,0.28473828,2,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,8.5,"7-day click or 1-day view",6.86591276,1238,1.26844262,976,0.046042,57,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,Feed,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,7.75,"7-day click or 1-day view",11.23188406,690,1.19170984,579,0.02753623,19,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,"Facebook Reels",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,7.54185122,"7-day click or 1-day view",9.97599367,756,1.08,700,0.03835979,29,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-8-2025,CRS_EN_Columbus_OCT28_7PM_JobInterview_9-2-2025,"Instagram Stories",not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-8-2025,6.75,"7-day click or 1-day view",50.7518797,133,2.375,56,0.0075188,1,,"Landing page views",1,6.75,2,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_9-3-2025,"Instagram Reels",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,6.3733847,"7-day click or 1-day view",5.35128858,1191,1.10790698,1075,0.02938707,35,,"Landing page views",30,0.21244616,12,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_9-3-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,6.28333688,"7-day click or 1-day view",5.55065095,1132,1.10223953,1027,0.03003534,34,,"Landing page views",30,0.20944456,9,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,6.19,"7-day click or 1-day view",11.5917603,534,1.29297821,413,0.0093633,5,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,"Instagram Reels",inactive,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,6.13,"7-day click or 1-day view",6.6558089,921,1.14126394,807,0.05211726,48,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-8-2025,"CRS_EN_Columbus_OCT28_7PM_Thai_9-2-2025 - Copy","Instagram Stories",not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-8-2025,6.08,"7-day click or 1-day view",52.4137931,116,2.18867925,53,0.01724138,2,,"Landing page views",2,3.04,2,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_9-3-2025,"Instagram Stories",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,5.96316684,"7-day click or 1-day view",6.5529306,910,1.10840438,821,0.03846154,35,,"Landing page views",31,0.19236022,9,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-8-2025,Flyer_EN_OCT28_Columbus_LAL_7PM_MaxName_9-8-2025,"Instagram Reels",not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-8-2025,5.94,"7-day click or 1-day view",39.6,150,3.33333333,45,0.02666667,4,,"Landing page views",4,1.485,6,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,5.61,"7-day click or 1-day view",7.47003995,751,1.16796267,643,0.01464714,11,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_27-50_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_9-2-2025,"Facebook Reels",not_delivering,ad,FB_WM_27-50_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,4.49326308,"7-day click or 1-day view",5.42010022,829,1.35457516,612,0.05548854,46,,"Landing page views",35,0.12837895,47,2025-04-01,2025-09-17
US-Columbus-SignUp-EN-OCT2025-Target,Targeted,T-Flyer,"Facebook Notifications",not_delivering,ad,Targeted,4.47112453,"7-day click or 1-day view",5.34184531,837,1.77330508,472,0.03225806,27,,"Landing page views",20,0.22355623,,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_27-50_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-2-2025,Flyer_EN_OCT28_Columbus_LAL_7PM_MaxName_9-8-2025,"Facebook Reels",not_delivering,ad,FB_WM_27-50_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-2-2025,4.27373578,"7-day click or 1-day view",52.11872906,82,2.05,40,0.01219512,1,,"Landing page views",1,4.27373578,2,2025-04-01,2025-09-17
US-Columbus-SignUp-EN-OCT2025-Target,Targeted,T-Flyer,Marketplace,not_delivering,ad,Targeted,4.2010566,"7-day click or 1-day view",4.96578795,846,2.29891304,368,0.0212766,18,,"Landing page views",12,0.35008805,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,CRS_EN_Columbus_OCT28_7PM_JobInterview_9-2-2025,"Instagram Stories",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,3.63,"7-day click or 1-day view",7.36308316,493,1.157277,426,0.02839757,14,,"Landing page views",12,0.3025,5,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,"Facebook profile feed",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,3.44008781,"7-day click or 1-day view",7.76543524,443,1.02546296,432,0.01354402,6,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,3.44,"7-day click or 1-day view",8.19047619,420,1.39072848,302,0.0452381,19,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,3.31044053,"7-day click or 1-day view",7.22803609,458,1.24456522,368,0.02183406,10,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,CRS_EN_Columbus_OCT28_7PM_JobInterview_9-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,3.13,"7-day click or 1-day view",6.11328125,512,1.13525499,451,0.01953125,10,,"Landing page views",4,0.7825,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,"Facebook Stories",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,3.07007837,"7-day click or 1-day view",36.548552,84,1.75,48,0.07142857,6,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,3.03,"7-day click or 1-day view",6.67400881,454,1.15816327,392,0.04185022,19,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_27-50_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,CRS_EN_Columbus_OCT28_7PM_JobInterview_9-2-2025,"Facebook Reels",not_delivering,ad,FB_WM_27-50_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,2.79096245,"7-day click or 1-day view",5.88810643,474,1.24736842,380,0.03375527,16,,"Landing page views",7,0.39870892,6,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,"Facebook Reels",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,2.76,"7-day click or 1-day view",7.16883117,385,1.25,308,0.01558442,6,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,Feed,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,2.51,"7-day click or 1-day view",8.93238434,281,1.17083333,240,0.03202847,9,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,"Instagram Stories",inactive,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,2.35,"7-day click or 1-day view",10.87962963,216,1.17391304,184,0.06944444,15,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,Feed,inactive,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,2.25,"7-day click or 1-day view",9.86842105,228,1.08571429,210,0.10526316,24,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,"Facebook Reels",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,2.12015433,"7-day click or 1-day view",7.91102363,268,1.21818182,220,0.03731343,10,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,"Facebook Reels",inactive,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,2.11,"7-day click or 1-day view",7.4822695,282,1.17991632,239,0.0177305,5,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,CRS_EN_Columbus_OCT28_7PM_NotADoctor_8-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,1.66,"7-day click or 1-day view",8.38383838,198,1.17857143,168,0.01515152,3,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,1.52,"7-day click or 1-day view",9.44099379,161,1.12587413,143,0.0931677,15,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,1.51,"7-day click or 1-day view",6.65198238,227,1.25414365,181,0.06167401,14,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,"Facebook Reels",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,1.38,"7-day click or 1-day view",6.86567164,201,1.47794118,136,0.02487562,5,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,1.33,"7-day click or 1-day view",7.96407186,167,1.46491228,114,0.0239521,4,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,Feed,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,1.33,"7-day click or 1-day view",9.63768116,138,1.08661417,127,0.05797101,8,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,"CRS_EN_Columbus_OCT28_7PM_Thai_9-2-2025 - Copy","Instagram Stories",not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,1.25,"7-day click or 1-day view",8.16993464,153,1.13333333,135,0.00653595,1,,"Landing page views",1,1.25,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,1.19,"7-day click or 1-day view",12.65957447,94,1.13253012,83,0.03191489,3,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,"Facebook profile feed",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,1.19,"7-day click or 1-day view",7.67741935,155,1.00649351,154,0.01290323,2,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,1.15014791,"7-day click or 1-day view",8.33440514,138,1.01470588,136,0.05072464,7,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,"CRS_EN_Columbus_OCT28_7PM_Thai_9-2-2025 - Copy",Feed,not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,1.13,"7-day click or 1-day view",6.56976744,172,1.075,160,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_MediaLover_8-2-2025,1.05,"7-day click or 1-day view",6.03448276,174,1.04819277,166,0.04597701,8,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,Video_EN_OCT28_Columbus_7PM_NotADoctor_8-2-2025,Explore,inactive,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,1.02,"7-day click or 1-day view",8.29268293,123,1.32258065,93,0.02439024,3,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,"Facebook Stories",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,0.92,"7-day click or 1-day view",11.35802469,81,1.19117647,68,0.04938272,4,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,CRS_EN_Columbus_OCT28_7PM_PissGuy_8-2-2025,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_Comedy+Events_8-2-2025,0.92,"7-day click or 1-day view",7.02290076,131,1.07377049,122,0.03816794,5,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_9-3-2025,Feed,not_delivering,ad,FB_WM_30-50_EN_Feed_OCT28_Columbus_7PM_Comedy_9-3-2025,0.84,"7-day click or 1-day view",4.24242424,198,1.125,176,0.07575758,15,,"Landing page views",9,0.09333333,1,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_27-50_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,CRS_EN_Columbus_OCT28_7PM_Thai_9-2-2025,"Facebook Reels",not_delivering,ad,FB_WM_27-50_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,0.82,"7-day click or 1-day view",4.79532164,171,1.23913043,138,0.05847953,10,,"Landing page views",7,0.11714286,4,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,"Facebook Reels",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,0.77,"7-day click or 1-day view",5.46099291,141,1.31775701,107,0.05673759,8,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_9-2-2025,Explore,not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,0.76038605,"7-day click or 1-day view",4.69374104,162,1.06578947,152,0.01234568,2,,"Landing page views",2,0.38019302,5,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,CRS_EN_Columbus_OCT28_7PM_NotADoctor_8-2-2025,Feed,not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_MediaLover_8/2/2025,0.76,"7-day click or 1-day view",6.90909091,110,1.07843137,102,0.04545455,5,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_27-50_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-2-2025,Flyer_EN_OCT28_Columbus_LAL_7PM_MaxName_9-8-2025,"Facebook Stories",not_delivering,ad,FB_WM_27-50_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-2-2025,0.73063867,"7-day click or 1-day view",52.18847644,14,1.55555556,9,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Columbus-SignUp-EN-OCT2025-Target,Targeted,T-Flyer,"Facebook profile feed",not_delivering,ad,Targeted,0.62015597,"7-day click or 1-day view",3.50370607,177,1.30147059,136,0.01694915,3,,"Landing page views",2,0.31007799,,2025-04-01,2025-09-17
FB_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,Video_EN_OCT28_Columbus_7PM_PissGuy_8-2-2025,"Feed: video feeds",not_delivering,ad,WM_30-50_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_8-2-2025,0.52001327,"7-day click or 1-day view",11.55585054,45,1.40625,32,0.02222222,1,,"Landing page views",,,,2025-04-01,2025-09-17
US-Columbus-SignUp-EN-OCT2025-Target,Targeted,T-Flyer,Explore,not_delivering,ad,Targeted,0.5101283,"7-day click or 1-day view",5.8635437,87,1,87,0.02298851,2,,"Landing page views",2,0.25506415,,2025-04-01,2025-09-17
IG_US_Columbus_OCT28_7PM_C25_W_LPViews_EN_Feed_8-2-2025,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,Flyer_EN_OCT28_Columbus_7PM_MaxName_8-2-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_OCT28_Columbus_7PM_BrandMaxAmini_08-02-2025,0.48,"7-day click or 1-day view",5.92592593,81,1.06578947,76,0.01234568,1,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,CRS_EN_Columbus_OCT28_7PM_JobInterview_9-2-2025,Explore,not_delivering,ad,IG_WM_24-45_EN_Feed_OCT28_Columbus_7PM_FBIGEngagement_9-2-2025,0.48,"7-day click or 1-day view",5.78313253,83,1.09210526,76,0.01204819,1,,"Landing page views",1,0.48,1,2025-04-01,2025-09-17
FB_US_Columbus_CMH_1028_7PM_C25_W_LPViews_EN_Feed_9-3-2025,FB_WM_27-50_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-2-2025,"CRS_EN_Columbus_LAL_OCT28_7PM_Thai_9-2-2025 - Copy",Marketplace,not_delivering,ad,FB_WM_27-50_EN_Feed_OCT28_Columbus_LAL_7PM_FBIGEngagement_9-2-2025,0.46078465,"7-day click or 1-day view",23.03923241,20,1.81818182,11,0,,,"Landing page views",,,,2025-04-01,2025-09-17
